Text,Complexity,Start Time,End Time
Seriously? Is this necessary?,8.2,00:09:50,083,00:09:52,293
always consider the possibility of serial killings.,5.15,00:45:44,500,00:45:46,790
I'll investigate you properly.,8.2,00:51:50,083,00:51:53,423
stating his condition immediately after the attack.,5.15,01:40:37,458,01:40:39,458
61ST POLICE APPRECIATION DAY,8.2,01:43:22,167,01:43:23,747
