Text,Complexity,Start Time,End Time
<i>This supernatural soliciting cannot be ill…</i>,-10.76,00:15:06,580,00:15:09,750
<i>trumpet-tongued…</i>,-132.59,00:31:25,390,00:31:27,350
Merciful heaven.,-6.7,01:51:28,610,01:51:30,110
<i>Tomorrow and tomorrow and tomorrow…</i>,-1.29,02:02:02,780,02:02:05,950
signifying nothing.,-49.0,02:03:02,430,02:03:04,180
