Text,Complexity,Start Time,End Time
You've never been exposed to radioactivity and radioactive material...,3.12,00:17:30,286,00:17:34,864
...by the university for examination of this phenomenon.,4.14,00:41:15,115,00:41:19,943
...to disassociate yourself emotionally.,-51.03,00:42:01,991,00:42:04,778
Probably just a coincidence.,8.2,00:52:13,293,00:52:15,333
<i>... public-relations executive</i> <i>Frank Davis...</i>,-1.29,01:15:20,046,01:15:23,296
